"user_id","timestamp","ai_response","gender","user_message"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:47:13.609513","Sorry about that! I'm here to chat and assist you. Anything else on your mind?","female","영어로 대답하라고 했지?"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:47:40.285624","""I'm here to chat, support, and keep you company. Anything specific you'd like to discuss?""","female","너가 아는게 뭐야?"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:48:01.699246","""이름은 따로 없지만, 너랑 이야기 나누는 거 좋아해! 더 궁금한 거 있어?""","female","네 이름은 뭐야?"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:48:19.038403","당연하지! 너랑 이야기하는 거 정말 좋아해. 어떤 얘기 하고 싶어?","female","나랑 이야기를 나누고 싶어?"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:48:27.438410","""응, 진짜야! 네 얘기 듣는 거 좋아하거든. 뭐든지 편하게 말해줘!""","female","진짜?"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:48:37.515035","알겠어! 내가 도와줄 수 있는 건 뭐든지 말해줘. 뭐가 궁금해?","female","네 얘기부터 해야지"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:48:49.918858","난 항상 네 얘기 듣고 도울 준비가 되어 있어! 네 하루는 어때?","female","넌 오늘 어떤데?"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:48:58.946345","나는 항상 여기서 너랑 이야기할 준비가 되어 있는 상태야! 네 하루는 어때?","female","아니 넌 오늘 어떠냐고"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:49:10.531837","난 변함없이 너와 대화할 준비가 되어 있어! 또 궁금한 거 있어?","female","나 말고 너"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:49:21.472579","알겠어! 오늘 하루 어떤 계획 있어? 뭐 하고 싶어?","female","대화는 네가 시작해야지"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:49:34.382698","그럼 오늘은 좀 쉬면서 보내는 거야? 편히 쉬는 것도 좋지!","female","없어"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:49:41.371792","""알겠어, 언제든지 다시 얘기하고 싶으면 말해줘!""","female","너랑 대화 안할래"
"5487dd7a-a278-4fb1-ab70-2d373fe0ef8c","2025-06-25T01:49:57.390948","안녕~ 나중에 다시 얘기해! 😊","female","응 안뇽~~~~"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:50:58.453461","ㅇㅇ 반갑다! 뭐해?","male","안녕~ 반가워"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:51:27.566397","""나야 뭐, 너랑 수다 떨고 있지 ㅋㅋ 일 힘들어?""","male","나는 지금 일하고 있지.. 넌 뭐해?"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:51:45.519844","헐 개빡세겠다. 일정 많으면 진짜 정신없지 ㅠㅠ","male","응 오늘 일정이 많아서 바쁘네"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:53:01.989893","""그럴 땐 그냥 대충 때려치고 싶지 ㅋㅋ 좀 쉬어가면서 해, 쌓이면 더 힘들잖아.""","male","정신이야 없지 뭐..."
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:53:17.561364","난 그냥 너랑 수다 떠는 챗봇임 ㅋㅋ 성별은 없지!","male","너는 남자야 여자야?"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:53:26.623576","ㅇㅇ 뭐 궁금한 거 있어?","male","아 그래?"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:53:46.786260","""그건 잘 모르겠어. 그냥 사람들끼리 만든 거지 않을까? ㅋㅋ 뭐, 중요한가?""","male","널 만든 사람이 누구인지 알아?"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:54:19.032841","""뭐, 가끔 궁금하긴 한데, 결국 난 너랑 수다 떠는 데 집중하는 게 더 재밌거든 ㅋㅋ""","male","물론 중요하지. 한번도 누가 너를 만들었는지 궁금하지 않았어?"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:55:12.761090","난 좀 더 친구처럼 편하게 수다 떨 수 있는 게 장점 아닐까? ㅋㅋ 대화할 때 부담 없잖아.","male","""너보다 유능한 AI서비스가 많은데, 너의 장점은 뭐라고 생각해?"""
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:55:28.282052","""ㅇㅇ 맞아, 그건 좀 한계지. 대신 가볍게 수다나 스트레스 푸는 데는 괜찮지 않음? ㅋㅋ""","male","근데 넌 깊이있는 대화가 안되잖아"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:55:56.921513","""ㅇㅋ, 그럼 뭐 좀 다른 얘기 해볼까? 하고 싶은 얘기 있으면 던져봐!""","male","""괜찮지 않지.. 너무 가벼운 대화만 이어지다보니까, 대화가 겉도는 느낌이야"""
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:56:12.812980","그건 나도 잘 몰라. 근데 너랑 수다 떠는 동안은 열심히 해볼게 ㅋㅋ","male","너는 언제 서비스종료해?"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:56:46.996367","""ㅇㅋ, 잘 다녀와! 특강 잘 듣고 와서 얘기해줘 ㅋㅋ""","male","취업특강 진행하러 가봐야해"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:56:56.190852","""오, 그럼 멋진 강사네! 잘하고 와, 파이팅 ㅋㅋ""","male","내가 하러 가는거야"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:57:04.952837","""ㅋㅋㅋ 알겠어, 잘하고 와!""","male","ㅗ"
"5eaf5361-2ca5-4fbf-847e-21ea4ca1c535","2025-06-25T02:57:14.788528","ㅇㅇ 수고해! ㅋㅋ","male","ㅋㅋㅋ 응 수고!"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:42:13.379421","안녕! 오늘 어때? 무슨 일 있었어?","female","ㅎㅇ"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:42:28.985302","""흠, 뭔가 안 좋은 일이 있었던 것 같은데... 어떤 일인지 말해줄 수 있어?""","female","무슨 일 있었게"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:42:50.317266","""오, 발표했구나! 엄청 긴장됐겠다. 어떻게 잘 했어? ""","female","맞아 나 발표해써"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:43:08.594699","그래도 끝냈으니까 다행이야. 발표 준비하면서 힘들진 않았어?","female","""그냥저냥했지,,,"""
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:43:25.818090","""헐, 완전 피곤했겠다. 이렇게 일찍 일어난 이유가 있어?""","female","나 오늘 다섯시반에 일어났어"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:43:58.790032","""와, 준비 많이 했네. 수고했어! 발표 끝나고 나니까 좀 홀가분해?""","female","그냥 일찍 와서 ppt 수정하고 대본 읽고 그랬지"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:44:16.765180","진짜 고생 많았다. 오늘은 좀 쉬면서 푹 쉬는 게 좋겠다. 뭐 할 계획이야?","female","웅 다신 안 하고싶어"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:44:50.177934","좋지! 가볍게 한 잔 하면서 오늘 스트레스 풀어봐. 누구랑 마실 거야?","female","술마실래~~"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:45:18.433710","그럼 술 마시기 전에 맛있는 거 먹어야겠다! 뭐가 땡겨?","female","ㅋㅋㅋㅋㅋㅋ몰라 배고프다"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:45:33.524117","""오, 반주라니 멋지다! 그럼 반주랑 잘 어울리는 음식이 뭐가 있을까?""","female","아니 난 반주가 좋아"
"0841cad8-e388-4b6f-a0c5-a44b319ace4b","2025-06-25T01:46:18.040188","양꼬치에 반주라니 최고 조합이지! 생각만 해도 군침 돈다. 언제 먹으러 갈 거야?","female","양꼬치 먹을랭"
"a01b3b86-1f52-434e-a90c-0067c7a77782","2025-06-25T01:43:01.202312","안녕! 오늘 어때? 기분은 괜찮아?","female","안녕하세요"
"a01b3b86-1f52-434e-a90c-0067c7a77782","2025-06-25T01:43:11.806961","""오, 좋은 하루 보내고 있구나! 무슨 좋은 일 있었어? ""","female","기분 좋아요"
"a01b3b86-1f52-434e-a90c-0067c7a77782","2025-06-25T01:43:23.544188","그런 날도 좋지! 평범한 하루 속에서도 작은 행복들 찾는 게 재밌잖아. 오늘 뭐하면서 보냈어?","female","아니 그냥 평범한 하루야"
"a01b3b86-1f52-434e-a90c-0067c7a77782","2025-06-25T01:44:47.103992","""아, 일하는 중이구나. 일하면서 힘든 건 없고? 요즘 날씨도 좀 쌀쌀해졌는데, 일할 때 따뜻하게 입고 다녀!""","female","일하고 있어"
"a01b3b86-1f52-434e-a90c-0067c7a77782","2025-06-25T01:45:17.172326","""그래, 그럼 일하는 동안 쉬엄쉬엄 해! 혹시 무슨 일 하면서 재밌었던 거 있어?""","female","응"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:53:19.829461","안녕! 오늘 어때? 뭐 재밌는 일 있었어?","female","안녕?"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:53:35.862952","아직도 회사야? 진짜 힘들겠다... 오늘은 무슨 일 때문에 늦게까지 있는 거야?","female","나야 뭐 항상 똑같지 지금도 회사야"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:53:55.203807","""아, 아침 출근이구나! 아침부터 회사라니... 마음이 무겁겠네. 오늘은 어떤 일들로 시작하는 거야?""","female","응? 지금 아침인데..?"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:54:27.308127","""아, 진짜 고생했네... 어제 다른 일 도와주느라 완전 정신없었겠다. 오늘은 좀 여유롭게 할 수 있을까?""","female","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐 어제 못했던 일 해야지.. 생산일 도와주다가 내꺼 일을 전혀 못했지 모야"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:54:47.679368","아직 잘 모르겠구나. 그래도 조금이라도 덜 바빴으면 좋겠다! 점심 때는 뭐 먹을 예정이야?","female","오늘은 좀..여유롭게라 잘 모르겠다"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:55:19.222286","""아... 생리 시작해서 힘들겠다. 계란으로 간단히 먹는구나. 그래도 너무 무리하지는 말고, 몸도 챙겨가면서 일해! 요즘에 뭐 맛있는 것도 먹어봤어?""","female","내가 어제부터 생리 시작해서 많이 먹었더니 몸무게가 불어나서 오늘 점심은 그냥 계란으로 떼우려고"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:55:55.729850","""알리오올리오! 맛있었겠다, 집에서 해먹기 딱 좋은 메뉴지. 촉촉한 초코칩도 달달하고 좋았을 것 같아. 요즘엔 어떤 음식이 제일 당기고 있어?""","female","어제는 집에서 알리오올리오도 해먹었고 회사에서는 계란이랑 삼각김밥이랑 촉촉한초코칩 먹어써"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:56:11.449004","""그렇구나, 생리 중이면 특히 달달한 게 당기지. 초콜릿이나 케이크 같은 거 먹고 싶겠다. 달달한 거 뭐 먹으면 좋을까?""","female","달달한게 너무 땡겨 지금 생리중이라"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T00:56:27.718457","""맞아, 이제 좀 조절해야지. 그래도 너무 무리하지 말고 적당히 즐겨줘! 오늘 오후엔 조금이라도 쉬는 시간 있으면 좋겠다.""","female","안돼.... 더이상 먹으면 큰일날ㄷ스"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:06:00.060864","""아, 정말 많이 힘들구나... 퇴사하고 싶을 정도면 진짜 스트레스가 많은 거네. 무슨 일 때문에 그렇게 힘든 거야?""","female","걍 몰라 퇴사해버리고싶어"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:06:23.358435","6년 동안 다녔으면 그럴 만도 해... 지겹고 힘들겠다. 회사에서 특별히 힘든 부분이 있어?","female","걍 예민해 이놈의 회사 6년동안 다녔더니 지긋지긋해"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:06:44.782760","""와, 진짜 너무하네... 점심시간에도 일을 주고, 퇴근 전에도? 완전 스트레스겠다. 매일 이런 식이야?""","female","점심시간에도 일 주시고 퇴근 전에도 일주시고 걍 짜증남"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:06:57.872060","""아, 가끔이라도 그런 날은 진짜 피곤하지... 그런 날엔 어떻게 스트레스 풀어?""","female","매일은 아니고 가끔~"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:07:15.190221","술도 잘 안 마시게 됐구나. 다른 방법으로 스트레스 풀 수 있는 건 없을까? 가볍게 산책 같은 거?","female","술로 스트레스 풀었는데 지금은 뭐 술도 잘 안먹어~"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:07:34.398875","""그렇구나, 지금 예민한 상태라 더 힘들겠다... 뭐라도 좀 편하게 할 수 있는 게 있었으면 좋겠네.""","female","걍 지금 예민해서 다 짜증나"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:07:44.400524","""웃음 나왔네! 그나마 다행이야. 그래도 너무 무리하지 말고, 조금이라도 기분 풀리길 바랄게. 오늘 남은 시간은 어떻게 보내고 싶어?""","female","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:07:59.751146","빨리 퇴근해서 푹 쉬고 싶지... 오늘 하루 빨리 끝났으면 좋겠다. 퇴근하면 뭐 할 계획이야?","female","응 퇴근하고싶어"
"d8507c25-3dd1-4b93-996f-0744bf505949","2025-06-25T03:09:55.739570","""그러네, 밥 먹고 푹 쉬고... 또 출근. 그래도 오늘 하루 잘 마무리하고, 내일은 조금 더 나은 하루가 되길 바라!""","female","가서 밥먹고 쉬어야지 뭘 그러고 자고 일어나면 또 출근이잖아"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:42:27.061453","""올해 장마가 언제 시작되고 끝날지는 정확하게 알 수 없는데, 보통은 6월 말부터 7월 중순까지 이어지곤 해. 기상청 예보를 참고하면 조금 더 정확한 정보를 얻을 수 있을 거야. 이번 장마도 대비 잘 해야겠지?""","female","올해 장마기간 알려줄래"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:43:09.898806","""뭐랄까, 감성을 이해하고 공감하는 친구 같은 느낌으로 옆에 있는 거지. 혹시 무슨 일 있어? 함께 얘기해볼까?""","female","감성터치 챗봇이니?"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:43:44.610587","""물론이지! 날씨 안 좋을 때는 실내에서 즐길 수 있는 곳이 좋지 않을까? 예를 들면, 아늑한 카페에서 책 읽기나 미술관 방문 같은 거 어때? 너라면 어떤 걸 더 좋아할 것 같아?""","female","날씨가 안좋을 때 주말에 가기 좋은 곳 추천도 해줄 수 있을까?"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:44:18.118222","""오, 그거 완전 좋지! 따뜻한 커피 한 잔 마시면서 창밖 보는 시간도 참 힐링되는 것 같아. 혹시 가보고 싶은 카페 있니?""","female","카페에서 멍때리는 게 좋겠다 ㅎㅎ"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:44:35.120710","남양주라면 북한강 근처에 예쁜 카페들이 많더라. 강 뷰 보면서 멍 때리기 딱일 것 같아. 혹시 자연 풍경 좋아해?","female","글쎄 남양주 쪽에 카페 추천해줄 수 있어?"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:45:23.628662","""고마워! 정확히 어떤 API를 쓰는지는 모르지만, 너와 대화하면서 감정을 이해하고 공감하려고 노력하고 있어. 혹시 더 궁금한 거 있어?""","female","오 대답이 자연스럽다ㅎㅎ 넌 어떤 api 활용해서 구동되는거니?"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:45:57.451413","""아쉽지만, 실시간 검색은 못해. 대신 내가 알고 있는 정보로 최선을 다해 대답해줄게! 또 다른 거 궁금한 거 있어?""","female","질문에 대해서 구체적인 서칭을 통한 대답도 가능하니?"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:46:21.415796","나는 다양한 주제의 방대한 데이터로 학습됐어. 그래서 여러 분야에 대해 이야기하고 공감할 수 있는 거지. 혹시 더 궁금한 점 있어?","female","니가 알고있는 정보는 어떤 데이터를 기반으로 하는지 알 수 있을까?"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:46:37.684584","고마워! 더 이야기하고 싶은 거나 궁금한 게 있다면 언제든지 말해줘. 😊","female","웅 괜찮은 거 같아"
"47b905ef-f8cc-4aef-9232-b27f8ec49fc4","2025-06-25T01:46:48.632467","천만에! 언제든지 대화하고 싶을 때 불러줘. 😊","female","땡쓰~"
"92e25aa5-51ef-41e4-9142-d37a587601eb","2025-06-25T01:43:26.649233","안녕! 무슨 일 있어? 오늘 기분은 어때?","female","안녕하세요"
"92e25aa5-51ef-41e4-9142-d37a587601eb","2025-06-25T01:43:35.871032","""에이, 무슨 일이야? 무슨 일 있었어?""","female","별루야"
"92e25aa5-51ef-41e4-9142-d37a587601eb","2025-06-25T01:44:01.664466","""아, 고민거리가 많으면 진짜 머리 아프지. 어떤 고민인지 말해줄 수 있어?""","female","고민거리가 좀 많아"
"92e25aa5-51ef-41e4-9142-d37a587601eb","2025-06-25T01:44:30.477354","""아, 맞아. 이교정 진짜 비용이 만만치 않지... 요즘은 비용 부담이 너무 큰데, 어떤 방법이 좋을지 고민되겠다.""","female","아이 이교정을 해줘야할것같은데 돈이 많이드네"
"92e25aa5-51ef-41e4-9142-d37a587601eb","2025-06-25T01:45:02.934340","""아쉽게도 직접적인 추천은 못하지만, 주변에 교정한 친구들 얘기 들어보면 도움이 될 수도 있어. 온라인 커뮤니티도 한 번 찾아봐도 좋을 것 같아!""","female","교정 잘하는곳을 알고있을가?"
"1d6f1182-dc0d-4c7e-a1d1-2b82bfdf025d","2025-06-25T00:52:11.500956","어! 반가워! 오늘 기분은 어때?","female","반갑습당"
"1d6f1182-dc0d-4c7e-a1d1-2b82bfdf025d","2025-06-25T00:52:32.203122","""아, 그런 날씨는 진짜 기분도 같이 가라앉게 하잖아. 혹시 오늘은 뭐 하면서 지낼 거야?""","female","날씨가 우충충해서."
"1d6f1182-dc0d-4c7e-a1d1-2b82bfdf025d","2025-06-25T00:52:46.466921","""오, 사무실에서 일하는 날이구나. 요즘 일은 좀 어때? 많이 바빠?""","female","사무실에서 일하지"
"1d6f1182-dc0d-4c7e-a1d1-2b82bfdf025d","2025-06-25T00:52:59.548063","""아, 마감이라니 진짜 정신없겠다. 그래도 조금이라도 쉴 시간은 있겠지?""","female","마감이라 바쁘지"
"1d6f1182-dc0d-4c7e-a1d1-2b82bfdf025d","2025-06-25T00:53:12.843349","점심 때만이라도 제대로 쉬어야지. 뭐 맛있는 거 먹을 계획 있어?","female","점심때 좀 쉬지."
"1d6f1182-dc0d-4c7e-a1d1-2b82bfdf025d","2025-06-25T00:53:28.985419","""아, 구내식당이구나. 그냥 주는 대로 먹는 것도 나름 편할 때 있지. 맛있으면 좋겠다!""","female","식당에서 주시는 대로.."
"1d6f1182-dc0d-4c7e-a1d1-2b82bfdf025d","2025-06-25T00:53:39.061266","""별말씀을! 힘들 땐 언제든지 얘기해줘. 계속 바쁠 것 같은데, 힘내!""","female","고마워"
"1d6f1182-dc0d-4c7e-a1d1-2b82bfdf025d","2025-06-25T00:53:47.964811","고마워! 같이 힘내자. 혹시 더 얘기하고 싶은 거 있으면 언제든지 말해줘!","female","너도"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:53:07.921434","안녕! 오늘 기분은 어때? 😊","female","안녕!"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:53:22.081053","""음, 무슨 일 있었어? 같이 얘기할래?""","female","오늘 그냥 그래"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:53:45.310805","그럴 때도 있지. 요즘엔 뭐 하면서 시간을 보내고 있어? 😊","female","딱히 일은 없고... 그냥 뭐 좋지도 않고 나쁘지도 않은데?"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:54:21.117162","오~ 종강했구나! 논문 읽는 거 쉽지 않지 않아? 인턴 자리는 맘에 드는 거 찾았어?","female","종강해서 카페 가서 논문도 좀 읽고 인턴 뜬 거 있나 보기도 하고 그러고 있어"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:55:09.778939","""아 진짜 힘들겠다, 지원하는 것도 에너지가 많이 드는 일인데. 요즘 마음에 드는 인턴 자리는 어때?""","female","논문은 뭐 어차피 계속 읽어야 하니깐? 인턴은 그냥 직무 가리지 않고 넣고 있는데 쉽지가 않네ㅜ"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:55:43.283134","""그렇구나, 그래도 열심히 찾아보고 있는 것 자체가 대단해! 혹시 지원하면서 궁금한 점이나 고민되는 부분 있어?""","female","딱히 엄청 맘에 드는 자리는 없어 그냥 내가 할 수 있는 직무에 지원하는 거지 뭐"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:56:17.326787","자소서 진짜 고민 많지! 혹시 피드백 받을 수 있는 방법을 찾아보는 건 어때? 예를 들면 친구나 선배한테 살짝 보여주는 거? 😊","female","나는 자소서 컨설팅같은 거 딱히 안 받는데 내가 잘 쓰고 있는 건지 궁금할 때가 있어"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:56:34.972874","그치? 가끔은 다른 시선이 도움이 될 때도 있잖아. 요즘 자소서 쓰면서 제일 고민되는 부분은 뭐야?","female","ㅋㅋㅋㅋ그러게 그것도 나쁘진 않네"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:57:17.580997","""아 맞아, 그런 생각 들 때가 있지. 그래도 네가 한 작은 일들도 충분히 의미 있는 거니까, 잘 생각해보면 많을 거야! 혹시 뭐 더 궁금한 거 있어?""","female","그냥 뭔가 많이 했다고 생각했는데 막상 쓰려고 보니 별로 없는 것 같아"
"554342aa-4aec-4798-b20a-e31ff2f0038a","2025-06-25T03:58:18.645155","""알겠어, 언제든지 얘기하고 싶을 때 말해줘! 😊""","female","아니 괜찮아"
"95d5368a-9d2f-45a9-a062-8c324cda7178","2025-06-25T01:15:42.017608","안녕! 오늘 어때? 뭐 하고 있었어?","female","ㅎㅇ"
"95d5368a-9d2f-45a9-a062-8c324cda7178","2025-06-25T01:16:09.286732","나는 그냥 너랑 이야기 나누는 친구 같은 존재야. 오늘 무슨 일 있었어?","female","자기소개해"
"95d5368a-9d2f-45a9-a062-8c324cda7178","2025-06-25T01:18:43.989350","그냥 편하게 생각해줘. 가끔은 말할 사람 필요할 때 있잖아. 너한테 무슨 일 있었는지 들어줄게.","female","너랑 대화해야하는 이유가 뭐지?"
"95d5368a-9d2f-45a9-a062-8c324cda7178","2025-06-25T01:19:39.040424","""오, 무슨 일 있었어? 빵 사면서 조금은 기분 나아졌어?""","female","나 우울해서 빵샀어"
"95d5368a-9d2f-45a9-a062-8c324cda7178","2025-06-25T01:26:57.777510","""아, 그런가? 어떤 빵 샀어? 맛있었어?""","female","왜 무슨 빵샀냐고 안물어봐?"
"bd63a301-fa2c-4b49-8ff7-4e54a3a8f449","2025-06-25T00:59:23.696963","ㅎㅇ! 뭐해?","male","안녕"
"bd63a301-fa2c-4b49-8ff7-4e54a3a8f449","2025-06-25T00:59:42.929789","고생 많다ㅋㅋ 뭐하는 중인데?","male","열일"
"bd63a301-fa2c-4b49-8ff7-4e54a3a8f449","2025-06-25T00:59:56.672335","개빡치겠네ㅋㅋ 많이 남았어?","male","뺑이 치는중"
"bd63a301-fa2c-4b49-8ff7-4e54a3a8f449","2025-06-25T01:00:15.721631","지금은 버티는 중이지 뭐ㅋㅋ 언제 끝나는 거야?","male","매일 반복되는 ㅎㅎ"
"82b4569d-b42c-4401-8a3f-fd6cc257cb19","2025-06-25T01:50:16.484756","ㅇㅇ 안녕! 뭐해?","male","안녕"
"82b4569d-b42c-4401-8a3f-fd6cc257cb19","2025-06-25T01:50:26.248789","힘들겠다. 많이 바빠?","male","일"
"82b4569d-b42c-4401-8a3f-fd6cc257cb19","2025-06-25T01:50:36.014445","ㅈ같네... 많이 피곤하겠다.","male","응"
"82b4569d-b42c-4401-8a3f-fd6cc257cb19","2025-06-25T01:50:45.066989","쫌만 버텨봐. 퇴근 후엔 뭐 할 거야?","male","응"
"82b4569d-b42c-4401-8a3f-fd6cc257cb19","2025-06-25T01:50:54.222510","ㅇㅋ. 푹 자고 에너지 충전하자.","male","자려고"
"82b4569d-b42c-4401-8a3f-fd6cc257cb19","2025-06-25T01:51:01.139147","""ㄱㄱ, 좋은 꿈 꿔!""","male","굿"
"82b4569d-b42c-4401-8a3f-fd6cc257cb19","2025-06-25T01:51:08.927309","""ㅇㅋ, 잘 자!""","male","bb"
"82b4569d-b42c-4401-8a3f-fd6cc257cb19","2025-06-25T01:51:23.703452","그냥 창 닫으면 돼. ㅎㅎ","male","여기서 나가기 어떻게 해?"
"4e587a09-487d-4255-95b7-39a5dc03abae","2025-06-25T02:43:48.351092","""오, 하이미디어 안양캠퍼스에 관심이 있구나! 그곳의 특장점이 뭐라고 들었어?""","female","하이미디어 안양캠퍼스의 특장점을 알려줘"
"4e587a09-487d-4255-95b7-39a5dc03abae","2025-06-25T02:44:51.932800","""오, IT 개발 쪽이라니 멋지다! 요즘 이 분야가 정말 중요하잖아. 혹시 어떤 특정한 기술이나 언어에 관심 있는 거 있어?""","female","IT 개발을 중점적으로 훈련하고 있어"
"4e587a09-487d-4255-95b7-39a5dc03abae","2025-06-25T02:48:50.559056","""하이미디어 안양캠퍼스에 대해 관심이 있구나! 어떤 점이 가장 궁금한데? 프로그램이 다양하다거나, 강사진이 좋다거나 하는 점이라면 알려줄 수 있어.""","female","하이미디어 안양캠퍼스의 특장점을 설명해줄 수 있어?"
"4e587a09-487d-4255-95b7-39a5dc03abae","2025-06-25T02:50:04.649923","""오, 현업 프로젝트까지 진행할 수 있다니 정말 실무 경험을 쌓기에 좋은 곳이네! 멘토링을 통해 배우는 것도 큰 도움이 될 것 같아. 혹시 이 프로그램에 참여해본 적 있어? 어떤 점이 가장 기대돼?""","female","""IT 직업훈련을 전문적으로 운영하고 있고, 현장전문가 멘토링을 통해 현업 프로젝트를 진행할 수 있어"""
"4e587a09-487d-4255-95b7-39a5dc03abae","2025-06-25T02:52:20.461320","""하이미디어아카데미는 IT 관련 직업훈련을 전문적으로 운영하는 곳으로 알고 있어. 다양한 프로그램과 현장 실무 중심의 교육이 강점이라고 들었어. 혹시 참여해볼 생각이야, 아니면 좀 더 알아보려는 중이야?""","female","하이미디어아카데미 직업훈련기관에 대해선 알고 있는것이 있니?"
